chirp_mass_source,lambda_tilde
1.186394305557157,309.8554816408225
1.1860308816986478,204.15493625055453
1.1890890980159354,329.6361755257669
1.1888492583637353,542.7393173209351
1.1844112948123433,121.77401245094569
1.1859167457386353,167.85582176289188
1.1851569882165984,104.09539519069517
1.1863566721416168,114.85584048553949
1.1870767643793518,131.0945203566931
1.185723066487968,93.49963859466125
1.1858932661798174,522.1128283889733
1.1862878937303811,149.29272453517189
1.1877358516230572,232.2357583124074
1.1857028093681192,110.61329580850168
1.186110895313085,254.74636272324997
1.1892101371715191,122.56106340278664
1.1866980054256466,177.0190605041229
1.18592892714548,394.0732529328888
1.1850146981230218,95.30725288327282
1.1851884870672977,218.9143646846789
1.1899347002078695,373.9934817760078
1.186320037598564,256.96224393862065
1.1858295199588025,69.02789402378315
1.1885573879659077,110.52991209885703
1.1876434293053948,170.331991460471
1.1900910176865496,81.94917260661587
1.186889585207543,200.98693581524913
1.1840709712582105,140.44096045767606
1.1892663513565098,232.91050610830058
1.186578266657328,150.7461590792003
1.1856604876004704,135.03113601465964
1.1871613933931928,80.20886073891869
1.18950033668515,130.3085328438831
1.1865778297658756,217.79049483639417
1.1875182938847855,145.0911110176093
1.1849383114606533,171.01591199923922
1.188718597109387,343.80548190544
1.1886105055291907,199.66237116028765
1.187098211437591,410.25605097200764
1.1851855545193242,290.5794743302385
1.1877955557833026,181.12188125274204
1.1854958481502804,198.12636074486934
1.1846517991327916,187.0597574572551
1.1866067750555145,166.1641797447763
1.1897077428073937,240.84628852471158
1.1859824770049547,217.93831355531742
1.1845556490353708,329.6424651618131
1.1855569890596405,199.88702831365612
1.1857689783950687,172.39768716669673
1.1903495102884125,99.51566080211892
1.1854687438486387,180.11469826982952
1.1887471818799118,358.0156731113096
1.1866368442012307,211.95196251543243
1.1860667031700036,499.18439568373446
1.185472299008686,116.00563437119477
1.1882790025077032,116.29506045809501
1.1847681994865045,147.81830365863865
1.1883378956152177,205.41166904309384
1.1853023348201386,118.66119909082849
1.1866362815890543,342.31708165016863
1.1883581909535752,245.28997949503145
1.1859720076554858,180.76195409114936
1.1855050065258148,171.87445536808812
1.1884096531393196,106.96004355808138
1.1873568102662835,150.4455111365745
1.188614660794617,253.29761161133413
1.1846708422764436,93.98323662667516
1.1842146118998333,242.953128677321
1.185907111275528,171.23726203174766
1.187510402367563,257.1680406630398
1.1900865169296626,265.62502147651526
1.1861420896059065,281.80747688169373
1.1892763063215344,190.1950404839125
1.1870036982607484,120.51617342355203
