chirp_mass_source,lambda_tilde
1.436617472242952,2725.1013666029826
1.405287050954889,698.3559750343582
1.4022880836020215,2315.305333272322
1.4564520331534592,3528.8710255132964
1.418298205726724,827.3382409067441
1.4141721043135678,1881.3853641440942
1.4308350330814281,1939.1407358789327
1.4564981129963495,1371.9773979158058
1.4562114171483749,1965.3675712008164
1.4315412439610786,918.3530611331475
1.4075573779389854,1360.7825433062592
1.4675170102254542,1233.6431765768182
1.4428296991225427,964.3985485579872
1.4253144567571663,2109.6095905801913
1.4252020192202695,1637.994438185882
1.4057869271433114,1189.082988777834
1.424174111223309,1127.7247575613897
1.4536366479519744,1760.8257880839842
1.4049647974848347,869.282189411722
1.4373090600770437,1038.0619072769186
1.4343415501646757,1383.0089127775302
1.4555459364072576,1591.3350676710324
1.4507124583005855,2862.3188817652617
1.4039221358670895,675.0265429493408
1.4105081420623211,2265.4004529942895
1.4190136729107539,1641.340979370698
1.4362975218350755,1597.2701838938847
1.4269923407289986,708.9417671474536
1.4344313685296146,871.0852989094495
1.4036946290133623,1724.3882159766702
1.4304471784208306,706.17975407775
1.4141567076382315,1768.2443410392764
1.4281765381804978,3521.6255902863277
1.441105330235287,1113.5469158020264
1.4372557302532503,211.48999707215737
1.4322017584887552,2541.035364468499
1.4490704292257457,1136.624034446652
1.4691617245018578,754.0156688146186
1.4370022972539707,1767.6063352142671
1.4466442823603363,686.1013589105278
1.4287426747646392,960.890819385686
1.4097063322661212,1403.7426650988134
1.434717244822197,751.0244435018069
1.4356490621444007,2737.721491493361
1.4221622148123603,3479.495307543372
1.423483692284021,611.1746350577776
1.4335249284356277,568.2680391899015
1.405589893970835,2559.8990381446074
1.423886064686967,471.79320655397015
1.4361917660357408,735.514708291186
1.4200610687721573,1124.074948169036
1.427838683801094,1696.5837058791865
1.4292669487831111,1837.515751208808
1.4414498334844121,1154.894620835733
1.4356756172748573,1135.5972552074804
1.4112844756075769,2066.2924804793306
1.445296452193828,1807.8267794287276
1.4443322452030014,594.811089721458
1.4677579660519815,1351.6021057061428
1.4505063084483265,1718.7772447638208
1.4403308776130417,1400.2481524234813
1.444574728172667,1262.9552054792498
1.4155023138649978,1448.6859211057508
1.4318851596094289,1256.5123733315536
1.4190406962681386,1376.660756632073
1.4282331133777624,455.96969978290497
1.4343168235675583,1498.8135088258027
1.413244528184907,1425.5124845793312
1.4146588089182262,548.3444377389802
1.410812237609655,1367.294701193275
1.4041622841518513,803.08587761657
1.4431673990338258,1721.32196378929
1.40475999493024,817.6483288898734
1.4310363698607844,1474.8085044263387
1.407021034532915,652.653343415245
1.436658962081989,373.7773431376642
1.429320697331577,2435.165645699988
1.430816403151546,1612.5485941120107
1.436051852821261,820.403090530669
1.4227801340327082,1457.1111290060387
1.4242759802407952,533.9583409680919
1.4299787747624046,2286.132234450256
1.425536705683009,174.9398641950815
1.4527367197013004,253.1566400959807
1.4223967615554112,1594.573864807747
1.43481147839248,1203.5837085676178
1.4156043993050962,2179.1294678702047
1.4479872317264266,2163.3840104064125
1.436071129939763,1502.4596410577767
1.4160082553937707,700.485888066131
1.4411274749451082,1861.0967148814225
1.4382941869525574,1463.3548085719444
1.4360379841515214,2004.1386019235124
1.4345286160166482,1224.6423780591817
1.4591422222614776,899.4872055757869
1.4382250835302486,1342.9965728777875
1.445918174674604,1623.768680749686
1.4126925758396203,306.7560237318183
1.4446773134972821,1048.6771735113975
1.4161722417052482,1622.6257964744516
1.4235953825859213,557.0208973696281
1.4196576071376812,1316.4024951689414
1.4489122537203865,1586.0888872152022
1.4416197979705672,2063.6538171179413
1.4221098784819535,348.222543412781
1.4582879848595134,872.1340757690466
1.4360711532631656,4334.616446724812
1.4487247825634824,1879.5834642416844
1.4346198709407811,390.9007549526782
1.4670210228201164,855.9875642089509
1.4578354752720355,1114.2054584027733
1.4404250232753137,1592.7713048577114
1.4303759574596724,780.5196037703429
1.4439004360898078,1100.1144052003126
1.4528284369363884,1315.164656098774
