chirp_mass_source,lambda_tilde
1.969619513285318,11.1363232103537
1.8709765968224659,9.304096606553331
1.9501055379210073,4.962356849007567
1.9048076126375997,26.11260539270479
1.9765335664913117,9.258548787027918
1.960643206597337,39.93417697240365
1.924572707617784,36.460598672290466
1.9328014661341215,55.893038005667
1.8835873229516065,23.46044457829405
1.9545362251421343,15.14489750418719
1.9268768979015651,25.497350740776096
1.9227012597002435,23.875450606228686
1.9731552142068016,12.411555060990187
1.9473801522555794,12.230668553503019
1.919679009463409,13.719935877305804
1.9082067276259467,29.61801932771622
1.9054008796535162,20.348383009708517
1.9265196264136206,13.852123419138488
1.9554603417841598,7.524051030691989
1.905458342162229,5.6215906620752865
1.9725564629586858,8.978159090672616
1.8935198639644009,31.829591438713646
1.9200812956321316,6.786561655312617
1.971894805373124,19.24800646477271
1.9007196010192664,22.821345864495008
1.9747668239271876,4.814451738369321
1.9567560869771186,8.763714413276327
1.8946521224153816,6.012675237235055
1.897334693393396,10.605316270822557
1.9421959110974005,52.10476062685599
1.9224185291741767,5.610466320139113
1.9555931024672797,8.826797269369317
1.930555790379607,10.512746055648586
1.9312443444775726,18.852404781848875
1.9372208603438568,8.26452485384163
1.887216372166123,15.528429134897308
1.9342612692239622,7.077704706908098
1.9203147443524924,6.182119536941974
1.917263266239245,11.188387730149925
1.937317845073926,8.259527405368596
1.9641885163301103,18.83221084894218
1.9286036276519136,10.066538307955689
1.9320870690253984,17.884432386123443
1.948497350504,6.00060663949753
1.9044817272905203,25.05067024859812
1.940085399997276,25.71421115445414
1.9037740232062925,4.952272890249714
1.9468893834083378,22.331840068367928
1.940415028094086,71.93528285697704
1.912166125028308,25.875192421295296
1.939445143418442,15.130679502583808
1.9250554689137171,4.509205952056924
1.9431595168296658,15.90742630381702
1.9699301785900676,11.780496889751262
1.9663595938668983,4.949594983632639
1.948022471194701,17.280054479033076
1.9668154245923803,74.29550778605528
1.8966720792881402,9.107759253680051
1.9567043921074674,9.063599358831697
1.904894645978676,31.057573140213865
1.934676889786408,15.437573014584235
1.9190712065689857,11.386804948928344
1.9155051797669616,22.802060341627854
1.942455185780613,16.697630577489498
1.934183554243886,26.15161532279563
1.9322861669534301,4.618206165674952
1.9074960434145862,24.078638810820284
1.8989555435824663,29.627329466212196
1.9763786009658058,9.640406885551581
1.8965145847359488,5.374061669356902
1.9282241360248207,21.71807892355511
1.9672362873722162,12.339214899580005
1.9388879448621046,62.75301995861849
1.940456882179298,9.734675236612976
1.9808238253796056,9.812858179390966
1.94554393862824,45.77221966021189
1.935332058455312,20.732813830197934
1.951758142692297,30.008322684098836
1.9580869485229448,12.030480423709223
1.938851052896788,50.05908844613191
1.9534924022852498,20.185063402097104
1.9568513127295357,23.239211481612596
1.9684471899097933,14.358456221823747
1.9247867271535364,27.7416570997837
1.9308229918259945,34.49972131987646
1.9117437481579846,14.158090941405376
1.9288514672077717,13.142900546246533
1.9392654695530138,11.611593441245907
1.9259682174346602,26.189377439657722
1.891731088313294,37.34015487782281
1.9716164434030843,10.874699320645002
1.9006480821138274,22.75838389373617
1.939895215972593,19.741546162172014
1.9023186271728183,19.564333689337406
1.930813106010065,11.710208894559173
1.9462765258807624,42.871408423207974
1.9621429385858336,7.258285835130435
1.917567471480939,7.090938324936017
1.9182110376967552,17.3469751531999
1.9647930244095932,13.219880903424297
1.949846454257064,10.30476928997392
1.919337345967898,16.89045224485968
1.904200063050494,13.333449374228238
1.9200944910904187,19.219003308566666
1.969993446706856,27.511253829951755
1.9628014011098944,11.556624409325325
1.9684740715020297,7.124046278215923
1.9509549781454962,16.68531879710685
1.8983559800352479,16.525151378253362
1.911993051352082,11.93230674316681
1.9479097285170175,11.189914219733872
1.927253134288546,16.979088236934437
1.9318927495559814,70.31886796998319
1.938980101261732,8.737844024527762
1.9407556902208927,5.183068721332485
1.9071967840056538,13.12119201729369
1.9038346901115437,25.11484539330884
1.911788273104145,30.122769759626586
1.9608744615614226,4.559393134257298
1.9837958092619978,17.990488225581156
1.9483421979913191,5.099065554136526
1.9440092401888007,12.588235453179571
1.9719200746771501,10.393871145796224
1.9341046801774793,50.55067426228649
1.9544966359552125,11.742317403788409
1.9617419873098771,59.14521352691761
1.899112874477322,25.614918862274585
1.940278163373909,19.910851170347296
1.9208485514949813,50.13164998320281
1.9361982669319513,10.400037466094256
1.9413846992960155,31.005117121230075
1.9347455110536123,66.49637096965031
1.9112860508626954,16.23676146811374
1.9474231473754318,30.94073151341915
1.9664739003395362,36.37830618438461
1.964630610414694,64.87043680318475
1.9077888366156464,17.150294800516185
1.9004059982257722,12.425193906727381
1.971908741333932,32.18793080691862
1.959527851256687,10.692571548358657
1.9617266729301754,38.391403769362014
1.9393401159328403,6.715365276656589
1.957880750408024,23.29060501182814
1.9120625928746355,9.85376240943277
1.9031494247889964,12.047333071469195
1.90416440033883,18.361671753679087
1.920341616627687,15.265804869383853
1.912427667375832,17.191840755601778
1.923591494256695,10.79555190605715
1.9241523215685974,23.59973900253742
1.9643069651846885,6.646414409564447
1.9261894122382937,8.042531954019527
1.8945009349507347,36.192146687349364
1.9590517139627133,12.539749866089844
1.9704892470436899,10.971046731390263
1.9107578713113123,12.087138339765579
1.944178893461678,27.559725269560644
1.973907111085356,30.544053922171837
1.9555303538126425,14.734138449901593
1.9813684290054367,6.618735571844148
1.9372158834800304,9.419413384344734
1.942884909909422,19.74731625094111
1.8809503402548617,15.67199131630092
1.9622640097367687,56.63079615785542
1.898862570578511,17.61227673064289
1.9150453867378179,5.904951819688853
1.9411765006982262,18.873313366781694
1.9143906606231322,40.664670918378874
1.959945314103015,15.206338615419288
1.9245031421155112,24.8727541743461
1.9539914543712573,15.107099380975836
1.9161808341401805,19.347907753748974
1.94445952138555,14.566571345978328
1.9316845264106,13.093854635662723
1.9382326693057499,10.544574268457811
1.9434162276305365,26.784683435656305
1.9382900144089383,36.76927778173839
1.8953419287038684,40.36298429786634
1.9328601651835933,11.67206861259347
1.9483680588300336,7.582691762020685
1.9743557833011074,43.20421255548337
1.9200962534060948,20.93471593678091
1.9340562713526042,33.41426274142007
1.973992647306554,17.658114325312116
1.9616295171237903,19.22665104828281
1.9765442360594403,16.611556252541618
1.9486024307340395,46.12985429062858
1.9000041622246377,13.300300196476414
1.9165001949202125,11.309994381225298
1.936756874890014,25.965480621999838
1.9619991032873332,11.943036147434032
1.9005602830826205,7.219105000472377
1.921566516863713,34.879696089638735
1.9563734164753543,13.51847568107896
1.892893785229755,56.89055346287088
1.9222580271698158,7.333008598516041
1.943071408584543,18.5742202023376
1.9802614877127425,20.79653334603424
1.9493952096260365,52.908493672911995
1.9293144457701987,6.722983673100048
1.950824633802686,4.934563119599549
1.9630464475215563,8.6692299518968
1.931025836375552,24.9700809494513
1.940795869571696,4.985461401454613
1.9255027388769375,9.502695822742396
1.9481929964598423,17.13065022279291
1.9377087553104138,3.6671387448613717
1.9509589508548568,27.298159373986447
1.960841207283688,5.229947166075659
1.9558874446308856,28.091647825819244
1.955143393134646,5.571929824230471
1.9663066891353036,8.8631628628533
1.945515892872325,8.965173393846989
1.913631701124035,33.832674359118215
1.9610204641828257,27.349495826277945
1.9030585016087618,15.565290838711043
1.903580318722582,6.403613343281553
1.9078578871949048,20.266956383650196
1.970898222758711,12.529744266016678
1.9391781907777064,15.390894437710829
1.9696944691119962,6.535475909454361
1.9079518573393774,18.92910936848746
1.9639663492510722,10.638746345657061
1.9230397926979392,46.265918821861845
1.9567703523625166,7.206045269214325
1.9215137589811846,20.223931378714653
1.9310241229246878,10.862369580904701
1.9653719614892735,15.455805041875141
1.9135138712389017,5.609128893333905
1.9654016099815936,15.462162122378858
1.9462208442437112,42.23491964609376
1.9295882856791284,22.12231205058917
1.9224162031293064,3.998770369546617
1.9353563549345478,8.186731789189473
1.9283720637049255,9.302706258461102
1.926012222160601,27.325693933498773
1.9186927530567535,19.763483359982473
1.9074066679210715,24.45232752859007
1.9173974863359178,8.817985327996205
1.980035704309735,11.622170955200234
1.9568169662739459,12.56754841233243
1.9507807522538048,6.446722413647934
